customer_id,customer_first_name,customer_last_name,category_name,customer_segment,customer_city,customer_state,customer_country,customer_region,delivery_status,order_date,shipping_type,order_item_discount,order_quantity,product_name,order_id,days_for_shipment_scheduled,days_for_shipment_real,ship_date,sales_per_order,profit_per_order
CUST1289,John,Garcia,Toys,Home Office,Hyderabad,West Bengal,India,West,Delivered,2024-08-08,Same Day,0.29,1,Board Game,ORD10289,2,1,2024-08-09,174.54,9.94
CUST1290,David,Davis,Clothing,Corporate,Chennai,Delhi,India,South,Returned,2024-04-07,Standard Class,0.29,1,T-Shirt,ORD10290,5,4,2024-04-11,4320.04,984.01
CUST1291,Michael,Rodriguez,Toys,Home Office,Bangalore,Telangana,India,North,Delivered,2023-04-18,Second Class,0.06,1,Doll,ORD10291,4,3,2023-04-21,812.91,144.96
CUST1292,Sophia,Johnson,Beauty,Consumer,Delhi,Tamil Nadu,India,East,Shipped,2023-05-02,Second Class,0.24,3,Lipstick,ORD10292,6,8,2023-05-10,4202.92,751.11
CUST1293,Michael,Rodriguez,Electronics,Corporate,Hyderabad,Karnataka,India,South,Cancelled,2023-01-17,First Class,0.06,4,Headphones,ORD10293,8,10,2023-01-27,176.26,40.62
CUST1294,John,Martinez,Beauty,Consumer,Kolkata,West Bengal,India,West,Delivered,2023-07-15,First Class,0.06,3,Shampoo,ORD10294,5,3,2023-07-18,3265.22,495.23
CUST1295,John,Rodriguez,Beauty,Corporate,Mumbai,West Bengal,India,East,Shipped,2023-11-23,Standard Class,0.2,3,Moisturizer,ORD10295,6,7,2023-11-30,2230.53,294.66
CUST1296,David,Martinez,Clothing,Home Office,Chennai,Telangana,India,North,Shipped,2023-11-14,Standard Class,0.12,3,T-Shirt,ORD10296,6,7,2023-11-21,1083.76,241.92
CUST1297,Olivia,Martinez,Clothing,Corporate,Kolkata,Delhi,India,North,Cancelled,2024-04-23,Same Day,0.28,4,Jacket,ORD10297,4,2,2024-04-25,627.05,124.46
CUST1298,Michael,Miller,Beauty,Corporate,Hyderabad,Maharashtra,India,South,Shipped,2023-09-09,First Class,0.03,3,Shampoo,ORD10298,4,5,2023-09-14,2256.63,541.13
CUST1299,Noah,Smith,Beauty,Consumer,Hyderabad,Karnataka,India,South,Shipped,2024-05-17,Second Class,0.15,3,Lipstick,ORD10299,9,11,2024-05-28,704.2,167.62
CUST1300,David,Miller,Beauty,Consumer,Bangalore,West Bengal,India,South,Delivered,2023-04-29,Same Day,0.28,4,Lipstick,ORD10300,8,9,2023-05-08,2483.59,314.09
CUST1301,Ava,Martinez,Clothing,Corporate,Hyderabad,Delhi,India,North,Delivered,2024-05-12,Second Class,0.27,3,Jeans,ORD10301,2,4,2024-05-16,3163.56,440.99
CUST1302,John,Jones,Beauty,Home Office,Chennai,Tamil Nadu,India,East,Cancelled,2024-04-30,Same Day,0.05,1,Moisturizer,ORD10302,7,5,2024-05-05,4154.18,420.39
CUST1303,David,Garcia,Beauty,Home Office,Kolkata,West Bengal,India,North,Cancelled,2023-02-14,Second Class,0.11,2,Moisturizer,ORD10303,3,2,2023-02-16,3425.38,623.86
CUST1304,Michael,Martinez,Sports,Consumer,Chennai,Delhi,India,West,Shipped,2023-11-10,Standard Class,0.19,3,Football,ORD10304,5,3,2023-11-13,419.48,51.56
CUST1305,John,Miller,Electronics,Home Office,Delhi,Maharashtra,India,North,Delivered,2023-06-28,Same Day,0.05,2,Smartwatch,ORD10305,4,5,2023-07-03,1606.42,332.88
CUST1306,Sophia,Jones,Home & Kitchen,Consumer,Delhi,Maharashtra,India,West,Cancelled,2024-02-22,Second Class,0.29,3,Cookware Set,ORD10306,5,7,2024-02-29,1511.1,112.29
CUST1307,David,Miller,Electronics,Home Office,Mumbai,West Bengal,India,East,Cancelled,2024-07-09,Second Class,0.27,3,Smartphone,ORD10307,7,8,2024-07-17,4583.66,335.89
CUST1308,Liam,Rodriguez,Sports,Corporate,Mumbai,West Bengal,India,South,Returned,2023-03-19,First Class,0.05,1,Football,ORD10308,7,8,2023-03-27,4352.13,395.57
CUST1309,John,Williams,Home & Kitchen,Consumer,Delhi,Telangana,India,South,Cancelled,2023-11-22,Same Day,0.04,4,Mixer,ORD10309,8,7,2023-11-29,1913.72,127.95
CUST1310,Michael,Davis,Toys,Consumer,Hyderabad,Karnataka,India,North,Shipped,2023-12-23,Second Class,0.03,2,Puzzle,ORD10310,6,7,2023-12-30,448.66,78.07
CUST1311,Emma,Johnson,Beauty,Corporate,Chennai,Delhi,India,South,Delivered,2024-02-20,First Class,0.27,4,Moisturizer,ORD10311,8,7,2024-02-27,4481.13,356.12
CUST1312,Noah,Miller,Sports,Consumer,Delhi,West Bengal,India,East,Cancelled,2024-05-29,Second Class,0.06,1,Tennis Racket,ORD10312,3,5,2024-06-03,4452.13,365.04
CUST1313,Isabella,Johnson,Toys,Home Office,Mumbai,Karnataka,India,South,Returned,2023-08-02,Same Day,0.12,1,Board Game,ORD10313,2,4,2023-08-06,4288.26,226.62
CUST1314,Olivia,Brown,Beauty,Home Office,Delhi,Telangana,India,North,Delivered,2023-03-15,Standard Class,0.13,2,Moisturizer,ORD10314,5,4,2023-03-19,4240.9,875.4
CUST1315,Isabella,Miller,Clothing,Consumer,Hyderabad,Karnataka,India,East,Cancelled,2024-07-16,Same Day,0.18,4,Jeans,ORD10315,3,1,2024-07-17,2453.24,521.21
CUST1316,Michael,Williams,Books,Home Office,Delhi,West Bengal,India,West,Returned,2024-08-01,Same Day,0.02,1,Fiction Novel,ORD10316,9,11,2024-08-12,969.42,79.88
CUST1317,Ava,Johnson,Sports,Consumer,Chennai,Maharashtra,India,North,Cancelled,2024-05-23,Second Class,0.07,3,Tennis Racket,ORD10317,2,0,2024-05-23,2439.69,482.83
CUST1318,Ava,Martinez,Clothing,Corporate,Kolkata,Delhi,India,West,Delivered,2023-11-28,Second Class,0.28,3,T-Shirt,ORD10318,5,7,2023-12-05,2523.53,344.99
CUST1319,Emma,Miller,Sports,Consumer,Hyderabad,Delhi,India,East,Delivered,2023-04-03,Same Day,0.27,3,Tennis Racket,ORD10319,3,5,2023-04-08,2500.67,244.86
CUST1320,Olivia,Smith,Sports,Corporate,Mumbai,Maharashtra,India,North,Delivered,2024-06-02,First Class,0.23,4,Tennis Racket,ORD10320,4,4,2024-06-06,2739.99,477.52
CUST1321,Liam,Davis,Clothing,Home Office,Chennai,West Bengal,India,North,Shipped,2023-09-26,First Class,0.01,3,Jeans,ORD10321,5,6,2023-10-02,1362.52,116.76
CUST1322,Emma,Williams,Home & Kitchen,Corporate,Delhi,Delhi,India,East,Cancelled,2024-01-11,First Class,0.1,3,Mixer,ORD10322,3,4,2024-01-15,1894.58,381.52
CUST1323,Isabella,Johnson,Electronics,Home Office,Delhi,West Bengal,India,South,Shipped,2023-01-04,Second Class,0.19,1,Laptop,ORD10323,7,5,2023-01-09,2227.51,132.59
CUST1324,Emma,Williams,Beauty,Consumer,Kolkata,Telangana,India,North,Delivered,2023-05-18,Second Class,0.08,1,Moisturizer,ORD10324,2,3,2023-05-21,742.49,179.55
CUST1325,Isabella,Jones,Sports,Home Office,Mumbai,West Bengal,India,North,Returned,2023-08-19,Same Day,0.27,3,Dumbbells,ORD10325,3,1,2023-08-20,2331.28,150.08
CUST1326,John,Davis,Beauty,Consumer,Mumbai,Karnataka,India,West,Cancelled,2024-08-22,Standard Class,0.19,3,Moisturizer,ORD10326,4,6,2024-08-28,4071.3,675.39
CUST1327,Ava,Martinez,Books,Consumer,Bangalore,Maharashtra,India,South,Shipped,2024-06-12,Second Class,0.02,1,Fiction Novel,ORD10327,8,8,2024-06-20,4157.49,958.05
CUST1328,John,Miller,Clothing,Corporate,Mumbai,West Bengal,India,West,Cancelled,2023-02-21,Same Day,0.27,2,T-Shirt,ORD10328,5,5,2023-02-26,2116.66,110.87
CUST1329,Noah,Miller,Beauty,Corporate,Kolkata,Telangana,India,West,Returned,2023-11-21,Same Day,0.29,4,Moisturizer,ORD10329,9,11,2023-12-02,2642.16,395.54
CUST1330,Olivia,Miller,Clothing,Corporate,Bangalore,Tamil Nadu,India,South,Shipped,2023-10-04,Standard Class,0.02,4,Dress,ORD10330,5,4,2023-10-08,264.89,31.79
CUST1331,Liam,Davis,Beauty,Corporate,Bangalore,Maharashtra,India,South,Delivered,2024-06-19,First Class,0.16,1,Moisturizer,ORD10331,5,4,2024-06-23,3404.72,565.41
CUST1332,Isabella,Smith,Electronics,Home Office,Delhi,Delhi,India,East,Shipped,2024-04-30,Same Day,0.09,4,Headphones,ORD10332,4,5,2024-05-05,2082.57,198.03
CUST1333,Liam,Brown,Electronics,Home Office,Delhi,Karnataka,India,South,Cancelled,2024-05-30,Same Day,0.12,1,Smartwatch,ORD10333,2,0,2024-05-30,2282.84,143.77
CUST1334,Isabella,Garcia,Electronics,Home Office,Mumbai,Delhi,India,North,Cancelled,2023-06-01,Same Day,0.05,1,Laptop,ORD10334,5,5,2023-06-06,4381.0,767.49
CUST1335,Michael,Rodriguez,Electronics,Consumer,Bangalore,Telangana,India,South,Cancelled,2024-04-27,First Class,0.17,1,Headphones,ORD10335,2,3,2024-04-30,2362.99,315.15
CUST1336,Emma,Johnson,Electronics,Home Office,Delhi,Telangana,India,East,Cancelled,2023-09-16,First Class,0.29,1,Headphones,ORD10336,3,5,2023-09-21,203.84,35.57
CUST1337,Noah,Smith,Electronics,Home Office,Kolkata,Delhi,India,East,Delivered,2023-11-20,Standard Class,0.15,2,Smartphone,ORD10337,7,7,2023-11-27,1214.71,111.88
CUST1338,Ava,Martinez,Clothing,Home Office,Delhi,Maharashtra,India,East,Shipped,2023-06-17,Second Class,0.02,3,Jeans,ORD10338,9,7,2023-06-24,2430.54,286.19
CUST1339,Isabella,Johnson,Sports,Corporate,Hyderabad,Delhi,India,South,Delivered,2023-11-06,First Class,0.19,3,Football,ORD10339,7,5,2023-11-11,2179.54,353.82
CUST1340,Liam,Miller,Beauty,Home Office,Hyderabad,West Bengal,India,South,Delivered,2024-04-23,Second Class,0.1,2,Lipstick,ORD10340,2,1,2024-04-24,4315.81,727.74
CUST1341,Noah,Williams,Electronics,Consumer,Delhi,Delhi,India,West,Delivered,2023-02-25,Second Class,0.26,4,Laptop,ORD10341,2,3,2023-02-28,2756.47,343.08
CUST1342,Sophia,Martinez,Clothing,Corporate,Bangalore,Karnataka,India,West,Cancelled,2024-04-17,First Class,0.13,4,T-Shirt,ORD10342,7,9,2024-04-26,3479.22,368.83
CUST1343,Sophia,Johnson,Clothing,Consumer,Bangalore,Karnataka,India,North,Cancelled,2023-10-23,Same Day,0.06,3,Jeans,ORD10343,5,5,2023-10-28,2399.68,251.34
CUST1344,John,Miller,Clothing,Home Office,Chennai,Tamil Nadu,India,West,Cancelled,2024-04-05,Standard Class,0.06,4,Jeans,ORD10344,6,4,2024-04-09,2254.31,191.48
CUST1345,Ava,Johnson,Sports,Corporate,Hyderabad,Karnataka,India,North,Shipped,2023-11-20,Second Class,0.23,3,Football,ORD10345,6,6,2023-11-26,2286.8,263.17
CUST1346,Michael,Williams,Beauty,Consumer,Kolkata,Delhi,India,East,Returned,2023-05-21,Same Day,0.08,3,Moisturizer,ORD10346,4,6,2023-05-27,2113.52,189.98
CUST1347,Liam,Miller,Sports,Home Office,Bangalore,Karnataka,India,West,Cancelled,2023-09-19,First Class,0.23,2,Football,ORD10347,9,9,2023-09-28,2739.06,484.16
CUST1348,Emma,Brown,Home & Kitchen,Consumer,Mumbai,Maharashtra,India,South,Shipped,2024-02-24,Second Class,0.06,4,Cookware Set,ORD10348,8,9,2024-03-04,1327.17,217.41
CUST1349,Emma,Smith,Toys,Consumer,Hyderabad,Karnataka,India,West,Cancelled,2023-08-29,Second Class,0.1,2,Action Figure,ORD10349,7,6,2023-09-04,4466.17,565.05
CUST1350,Liam,Jones,Clothing,Consumer,Kolkata,West Bengal,India,North,Cancelled,2023-12-21,Second Class,0.14,3,Jeans,ORD10350,7,7,2023-12-28,1732.12,199.48
CUST1351,Olivia,Rodriguez,Home & Kitchen,Home Office,Kolkata,Maharashtra,India,West,Delivered,2024-08-11,Same Day,0.28,3,Cookware Set,ORD10351,4,3,2024-08-14,822.87,80.25
CUST1352,Michael,Davis,Books,Home Office,Bangalore,Tamil Nadu,India,East,Delivered,2023-06-29,Same Day,0.28,3,Biography,ORD10352,9,11,2023-07-10,573.1,90.03
CUST1353,Noah,Rodriguez,Electronics,Consumer,Kolkata,West Bengal,India,South,Delivered,2023-03-07,Same Day,0.06,1,Smartwatch,ORD10353,6,5,2023-03-12,165.77,38.75
CUST1354,Isabella,Martinez,Toys,Corporate,Bangalore,Delhi,India,North,Shipped,2023-12-14,Second Class,0.11,1,Doll,ORD10354,3,3,2023-12-17,2171.99,406.47
CUST1355,Olivia,Rodriguez,Electronics,Corporate,Delhi,Delhi,India,South,Returned,2023-06-20,Second Class,0.04,1,Headphones,ORD10355,5,5,2023-06-25,1019.29,202.72
CUST1356,Isabella,Miller,Sports,Home Office,Hyderabad,Delhi,India,South,Returned,2024-04-18,Standard Class,0.15,2,Dumbbells,ORD10356,5,3,2024-04-21,206.07,44.69
CUST1357,Isabella,Brown,Toys,Home Office,Chennai,West Bengal,India,North,Shipped,2024-06-17,Standard Class,0.14,3,Doll,ORD10357,3,3,2024-06-20,2648.1,318.64
CUST1358,Olivia,Jones,Beauty,Home Office,Delhi,West Bengal,India,South,Cancelled,2024-01-02,Same Day,0.27,4,Lipstick,ORD10358,3,2,2024-01-04,3431.89,214.75
CUST1359,John,Smith,Home & Kitchen,Home Office,Hyderabad,West Bengal,India,South,Shipped,2023-04-17,Same Day,0.28,2,Mixer,ORD10359,9,7,2023-04-24,520.18,90.78
CUST1360,Sophia,Smith,Beauty,Home Office,Bangalore,Maharashtra,India,West,Cancelled,2024-03-14,First Class,0.12,2,Moisturizer,ORD10360,6,6,2024-03-20,2358.51,206.92
CUST1361,Isabella,Williams,Sports,Corporate,Hyderabad,Telangana,India,South,Shipped,2023-08-15,Same Day,0.15,2,Dumbbells,ORD10361,4,4,2023-08-19,3743.78,613.26
CUST1362,Olivia,Davis,Electronics,Home Office,Bangalore,Maharashtra,India,South,Shipped,2024-03-19,Standard Class,0.27,4,Smartphone,ORD10362,3,5,2024-03-24,4930.45,975.75
CUST1363,Olivia,Johnson,Toys,Consumer,Delhi,Delhi,India,South,Shipped,2024-03-17,Standard Class,0.24,3,Doll,ORD10363,4,2,2024-03-19,3369.23,696.51
CUST1364,David,Brown,Beauty,Consumer,Mumbai,Telangana,India,South,Returned,2024-01-31,Standard Class,0.0,1,Moisturizer,ORD10364,9,11,2024-02-11,1299.71,143.45
CUST1365,John,Johnson,Beauty,Corporate,Mumbai,Karnataka,India,North,Delivered,2024-08-03,Second Class,0.1,3,Perfume,ORD10365,8,10,2024-08-13,3611.11,550.65
CUST1366,Ava,Jones,Electronics,Consumer,Hyderabad,Delhi,India,East,Shipped,2023-03-25,Second Class,0.13,3,Smartwatch,ORD10366,2,4,2023-03-29,3029.85,527.78
CUST1367,David,Rodriguez,Toys,Corporate,Mumbai,Tamil Nadu,India,West,Returned,2024-07-04,Same Day,0.07,2,Board Game,ORD10367,5,6,2024-07-10,1137.82,243.38
CUST1368,David,Smith,Home & Kitchen,Corporate,Bangalore,Maharashtra,India,South,Delivered,2023-01-13,First Class,0.06,2,Vacuum Cleaner,ORD10368,6,8,2023-01-21,4270.44,863.81
CUST1369,Liam,Jones,Electronics,Consumer,Kolkata,West Bengal,India,South,Delivered,2024-05-07,First Class,0.01,2,Headphones,ORD10369,5,4,2024-05-11,2194.28,543.29
CUST1370,Sophia,Rodriguez,Beauty,Home Office,Bangalore,Maharashtra,India,North,Shipped,2023-09-25,First Class,0.19,1,Moisturizer,ORD10370,6,6,2023-10-01,4813.69,248.47
CUST1371,Olivia,Smith,Home & Kitchen,Consumer,Kolkata,West Bengal,India,East,Cancelled,2024-06-08,Second Class,0.08,1,Mixer,ORD10371,9,10,2024-06-18,3642.21,500.8
CUST1372,Sophia,Rodriguez,Home & Kitchen,Consumer,Delhi,Telangana,India,South,Cancelled,2023-04-30,Standard Class,0.02,1,Vacuum Cleaner,ORD10372,2,4,2023-05-04,3258.36,329.78
CUST1373,Michael,Davis,Electronics,Corporate,Chennai,Tamil Nadu,India,North,Cancelled,2023-12-19,Standard Class,0.07,3,Smartphone,ORD10373,5,5,2023-12-24,3668.93,271.42
CUST1374,Liam,Brown,Beauty,Consumer,Kolkata,Telangana,India,West,Shipped,2023-02-26,Second Class,0.24,2,Perfume,ORD10374,2,0,2023-02-26,2442.68,567.44
CUST1375,Ava,Martinez,Sports,Corporate,Mumbai,Tamil Nadu,India,West,Cancelled,2023-02-09,First Class,0.26,4,Football,ORD10375,9,7,2023-02-16,2575.61,642.85
CUST1376,Sophia,Jones,Beauty,Home Office,Bangalore,Maharashtra,India,South,Returned,2023-12-02,First Class,0.14,3,Perfume,ORD10376,6,6,2023-12-08,4270.92,367.81
CUST1377,Emma,Jones,Clothing,Home Office,Delhi,West Bengal,India,South,Returned,2023-06-22,Same Day,0.12,1,Jeans,ORD10377,3,2,2023-06-24,3436.55,198.24
CUST1378,Isabella,Garcia,Toys,Home Office,Mumbai,Telangana,India,East,Returned,2024-06-30,Same Day,0.29,4,Board Game,ORD10378,8,8,2024-07-08,4496.49,472.18
CUST1379,Michael,Miller,Books,Consumer,Delhi,Tamil Nadu,India,East,Returned,2023-09-16,First Class,0.06,4,Fiction Novel,ORD10379,5,5,2023-09-21,4465.05,968.79
CUST1380,John,Davis,Sports,Corporate,Chennai,Delhi,India,South,Delivered,2024-05-31,Second Class,0.06,2,Yoga Mat,ORD10380,2,3,2024-06-03,4884.8,531.36
CUST1381,Ava,Davis,Home & Kitchen,Home Office,Bangalore,Delhi,India,North,Returned,2024-06-06,First Class,0.09,4,Cookware Set,ORD10381,7,5,2024-06-11,3531.05,216.74
CUST1382,Michael,Johnson,Sports,Corporate,Hyderabad,Telangana,India,East,Cancelled,2023-04-27,Same Day,0.05,1,Football,ORD10382,5,3,2023-04-30,2561.28,154.95
CUST1383,Isabella,Rodriguez,Toys,Corporate,Bangalore,West Bengal,India,South,Shipped,2023-07-03,First Class,0.11,2,Puzzle,ORD10383,5,7,2023-07-10,914.93,123.96
CUST1384,Liam,Miller,Home & Kitchen,Home Office,Chennai,Telangana,India,East,Cancelled,2023-04-26,Second Class,0.27,4,Cookware Set,ORD10384,5,5,2023-05-01,3556.36,840.6
CUST1385,Isabella,Brown,Toys,Home Office,Bangalore,Maharashtra,India,South,Returned,2023-06-11,Standard Class,0.18,2,Action Figure,ORD10385,4,4,2023-06-15,1528.73,163.86
CUST1386,David,Brown,Home & Kitchen,Corporate,Hyderabad,Tamil Nadu,India,West,Delivered,2024-08-01,Second Class,0.12,4,Vacuum Cleaner,ORD10386,2,1,2024-08-02,1486.44,201.31
CUST1387,Isabella,Davis,Sports,Home Office,Kolkata,Maharashtra,India,South,Returned,2024-06-26,Second Class,0.28,3,Yoga Mat,ORD10387,2,0,2024-06-26,1267.61,89.22
CUST1388,David,Brown,Home & Kitchen,Corporate,Delhi,Delhi,India,West,Shipped,2024-08-09,Same Day,0.01,3,Cookware Set,ORD10388,5,4,2024-08-13,4388.1,652.57
CUST1389,Liam,Garcia,Home & Kitchen,Corporate,Hyderabad,Tamil Nadu,India,East,Cancelled,2023-08-25,Second Class,0.06,1,Cookware Set,ORD10389,9,10,2023-09-04,4353.03,824.07
CUST1390,Noah,Jones,Clothing,Home Office,Mumbai,Telangana,India,South,Shipped,2023-03-07,Second Class,0.17,3,Jeans,ORD10390,9,11,2023-03-18,3191.76,332.68
CUST1391,David,Williams,Beauty,Consumer,Chennai,Maharashtra,India,East,Shipped,2023-03-11,Same Day,0.18,3,Shampoo,ORD10391,3,2,2023-03-13,2417.61,264.35
CUST1392,John,Martinez,Beauty,Home Office,Kolkata,Karnataka,India,West,Shipped,2024-03-22,Same Day,0.01,3,Perfume,ORD10392,5,3,2024-03-25,3393.36,741.09
CUST1393,Isabella,Johnson,Books,Consumer,Mumbai,West Bengal,India,South,Cancelled,2024-02-20,Standard Class,0.12,4,Comics,ORD10393,4,5,2024-02-25,3075.42,160.15
CUST1394,Isabella,Rodriguez,Books,Corporate,Mumbai,West Bengal,India,East,Returned,2024-06-15,First Class,0.19,4,Textbook,ORD10394,6,6,2024-06-21,2137.1,378.9
CUST1395,John,Martinez,Clothing,Corporate,Chennai,Karnataka,India,West,Shipped,2024-03-16,Second Class,0.21,2,Dress,ORD10395,4,5,2024-03-21,1960.19,252.43
CUST1396,Emma,Rodriguez,Books,Consumer,Kolkata,Delhi,India,East,Cancelled,2024-04-08,Same Day,0.19,4,Fiction Novel,ORD10396,9,8,2024-04-16,1975.69,216.69
CUST1397,Olivia,Smith,Toys,Corporate,Mumbai,Tamil Nadu,India,North,Delivered,2024-01-31,Standard Class,0.1,3,Board Game,ORD10397,3,1,2024-02-01,2986.75,542.15
CUST1398,Noah,Martinez,Sports,Consumer,Mumbai,West Bengal,India,West,Cancelled,2024-07-04,First Class,0.03,4,Football,ORD10398,9,8,2024-07-12,3273.58,710.15
CUST1399,Ava,Williams,Electronics,Consumer,Kolkata,Karnataka,India,West,Delivered,2024-07-10,Same Day,0.13,1,Smartphone,ORD10399,9,9,2024-07-19,2313.53,374.05
CUST1400,David,Davis,Toys,Corporate,Bangalore,Telangana,India,West,Cancelled,2024-01-30,First Class,0.04,2,Action Figure,ORD10400,9,9,2024-02-08,4846.59,272.47
CUST1401,John,Garcia,Electronics,Consumer,Mumbai,Karnataka,India,South,Returned,2023-11-22,First Class,0.28,2,Smartwatch,ORD10401,5,3,2023-11-25,510.84,72.68
CUST1402,Liam,Jones,Electronics,Home Office,Delhi,Delhi,India,South,Shipped,2023-04-01,Second Class,0.14,4,Laptop,ORD10402,9,11,2023-04-12,1800.53,256.67
CUST1403,David,Jones,Clothing,Home Office,Kolkata,Delhi,India,South,Returned,2023-03-11,Second Class,0.1,3,Dress,ORD10403,2,3,2023-03-14,2153.47,341.88
CUST1404,Olivia,Garcia,Toys,Corporate,Mumbai,Maharashtra,India,North,Cancelled,2023-06-15,Same Day,0.23,2,Doll,ORD10404,8,9,2023-06-24,182.91,33.69
CUST1405,Liam,Miller,Clothing,Corporate,Chennai,West Bengal,India,North,Shipped,2023-08-02,First Class,0.15,1,T-Shirt,ORD10405,7,7,2023-08-09,1888.29,101.71
CUST1406,Michael,Smith,Home & Kitchen,Consumer,Hyderabad,Maharashtra,India,West,Delivered,2023-12-01,Same Day,0.09,1,Cookware Set,ORD10406,5,4,2023-12-05,1441.18,216.76
CUST1407,Isabella,Rodriguez,Electronics,Consumer,Delhi,Karnataka,India,North,Cancelled,2024-01-04,Same Day,0.24,2,Laptop,ORD10407,3,2,2024-01-06,2579.58,432.5
CUST1408,Michael,Williams,Sports,Consumer,Hyderabad,Tamil Nadu,India,East,Shipped,2024-08-06,First Class,0.26,3,Football,ORD10408,2,4,2024-08-10,1748.41,207.48
CUST1409,David,Brown,Books,Consumer,Hyderabad,Tamil Nadu,India,West,Delivered,2023-02-18,Same Day,0.2,3,Biography,ORD10409,4,3,2023-02-21,3658.29,671.93
CUST1410,Olivia,Martinez,Sports,Home Office,Mumbai,Delhi,India,West,Delivered,2023-02-21,First Class,0.01,4,Dumbbells,ORD10410,9,10,2023-03-03,2598.67,248.53
CUST1411,Noah,Smith,Books,Home Office,Delhi,Tamil Nadu,India,East,Returned,2023-10-16,First Class,0.17,4,Biography,ORD10411,6,5,2023-10-21,735.83,83.5
CUST1412,David,Martinez,Electronics,Corporate,Delhi,Tamil Nadu,India,West,Cancelled,2023-08-27,First Class,0.23,2,Laptop,ORD10412,6,8,2023-09-04,3775.3,915.7
CUST1413,John,Williams,Electronics,Consumer,Bangalore,Tamil Nadu,India,North,Delivered,2023-05-13,First Class,0.04,4,Headphones,ORD10413,8,9,2023-05-22,586.22,70.12
CUST1414,Sophia,Johnson,Electronics,Consumer,Hyderabad,Karnataka,India,South,Shipped,2023-06-15,Standard Class,0.07,4,Smartphone,ORD10414,5,4,2023-06-19,4211.34,502.41
CUST1415,David,Johnson,Clothing,Corporate,Delhi,Tamil Nadu,India,East,Delivered,2024-01-09,First Class,0.26,4,Jeans,ORD10415,4,5,2024-01-14,4663.97,788.85
CUST1416,Isabella,Smith,Toys,Consumer,Bangalore,Telangana,India,North,Delivered,2024-01-08,Second Class,0.01,1,Puzzle,ORD10416,8,8,2024-01-16,1679.98,410.24
CUST1417,Isabella,Davis,Books,Consumer,Kolkata,Tamil Nadu,India,East,Returned,2024-04-22,Second Class,0.23,4,Comics,ORD10417,7,7,2024-04-29,4638.1,1143.83
CUST1418,David,Williams,Toys,Consumer,Bangalore,Tamil Nadu,India,East,Returned,2024-04-23,Second Class,0.14,2,Doll,ORD10418,7,7,2024-04-30,3985.74,661.36
CUST1419,Liam,Williams,Clothing,Consumer,Chennai,Maharashtra,India,West,Shipped,2024-08-13,First Class,0.13,3,Jeans,ORD10419,8,7,2024-08-20,4619.93,232.0
CUST1420,Sophia,Garcia,Clothing,Consumer,Mumbai,Karnataka,India,West,Returned,2023-10-27,Second Class,0.0,4,T-Shirt,ORD10420,3,5,2023-11-01,3364.72,774.33
CUST1421,John,Davis,Beauty,Corporate,Kolkata,Delhi,India,North,Delivered,2023-03-23,Standard Class,0.25,3,Perfume,ORD10421,6,7,2023-03-30,1254.66,205.82
CUST1422,David,Rodriguez,Sports,Consumer,Kolkata,Maharashtra,India,East,Delivered,2023-03-28,Same Day,0.11,4,Tennis Racket,ORD10422,4,2,2023-03-30,4483.16,552.32
CUST1423,Liam,Rodriguez,Sports,Corporate,Chennai,West Bengal,India,West,Returned,2023-08-13,First Class,0.16,2,Yoga Mat,ORD10423,5,5,2023-08-18,1002.9,216.46
CUST1424,Isabella,Brown,Home & Kitchen,Consumer,Bangalore,Karnataka,India,West,Delivered,2023-01-16,Second Class,0.2,1,Mixer,ORD10424,9,9,2023-01-25,1144.0,148.68
CUST1425,Isabella,Jones,Clothing,Home Office,Mumbai,Telangana,India,East,Delivered,2023-12-24,Standard Class,0.21,2,Jacket,ORD10425,2,0,2023-12-24,1428.21,81.14
CUST1426,Olivia,Johnson,Books,Home Office,Bangalore,Karnataka,India,North,Shipped,2023-06-12,Same Day,0.29,1,Fiction Novel,ORD10426,5,3,2023-06-15,1590.81,340.77
CUST1427,David,Rodriguez,Beauty,Home Office,Delhi,West Bengal,India,North,Returned,2024-05-28,Standard Class,0.16,4,Lipstick,ORD10427,5,4,2024-06-01,2620.95,417.18
CUST1428,Sophia,Davis,Beauty,Home Office,Bangalore,West Bengal,India,East,Delivered,2023-12-16,Second Class,0.12,4,Lipstick,ORD10428,4,5,2023-12-21,3595.94,422.99
CUST1429,Emma,Williams,Toys,Corporate,Kolkata,West Bengal,India,North,Returned,2024-04-08,Standard Class,0.29,1,Board Game,ORD10429,6,6,2024-04-14,4638.42,464.67
CUST1430,Sophia,Rodriguez,Sports,Corporate,Mumbai,Delhi,India,West,Shipped,2024-01-10,Same Day,0.19,2,Yoga Mat,ORD10430,4,6,2024-01-16,533.34,90.01
CUST1431,Isabella,Williams,Clothing,Consumer,Bangalore,Tamil Nadu,India,East,Returned,2023-04-02,Second Class,0.09,2,Jacket,ORD10431,2,1,2023-04-03,4776.41,437.57
CUST1432,Isabella,Rodriguez,Home & Kitchen,Home Office,Mumbai,Karnataka,India,West,Delivered,2023-06-30,Same Day,0.04,1,Lamp,ORD10432,8,7,2023-07-07,4614.48,529.6
CUST1433,Michael,Johnson,Clothing,Corporate,Mumbai,Tamil Nadu,India,South,Returned,2023-10-28,Standard Class,0.25,4,Jacket,ORD10433,4,6,2023-11-03,364.6,64.65
